"","EcoregionName","Scenario","Time","EcoregionIndex","NumSites","AGB","SRR","Min_rate","Fungi","GF","Lichen","Fungi_val","Aesthetic","Recreation","Replicate","Carbon_stock","Nitrogen_stock","Timber","Tree_richness"
"24"," eco1","Scenario 1",29,0,32,249.424666666667,4.42221913643596,18.0442170046223,2.34061643619262,11.1917779981949,34.315093924107,0.784013029934104,4.14155501884477,4.24288104783735,2,253.425,542.566666666667,234.982621042295,16
"25"," eco1","Scenario 1",3,0,32,157.765666666667,4.20465381040285,21.4973806079005,2.09384606231464,14.6172433331546,31.2485916668198,0.55249805940373,3.94442823182203,3.78002649321933,2,176.527333333333,459.233333333333,146.428587421504,12.6666666666667
"26"," eco1","Scenario 1",30,0,32,253.101666666667,4.43105405933257,17.898166247209,2.34913524678659,11.0716330335555,34.4129286304594,0.794801318375534,4.14887578538673,4.25829765164335,2,256.764666666667,546.833333333333,238.837036066938,16
"27"," eco1","Scenario 1",31,0,32,256.781333333333,4.43990364661634,17.7514292965948,2.35755374664653,10.9526219446885,34.5086955346279,0.80572267426233,4.15615619522758,4.27348182742626,2,260.120333333333,551.1,242.716035597226,16
"28"," eco1","Scenario 1",32,0,32,260.433333333333,4.44869486478339,17.6052215364809,2.3658035944728,10.8357022247703,34.6016073123681,0.816686895489645,4.16333668384526,4.28831178873362,2,263.467,555.433333333333,246.551512958735,16
"29"," eco1","Scenario 1",33,0,32,264.085333333333,4.45749423625942,17.4584407936107,2.37394829134143,10.7199653958578,34.6923694859822,0.827776928212918,4.1704720824137,4.30290325222869,2,266.830666666667,559.833333333333,250.488553058946,16.3333333333333
"30"," eco1","Scenario 1",34,0,32,267.724333333333,4.46627039175599,17.3116128108988,2.38195944077527,10.6058055948537,34.7806530465305,0.838953649390536,4.17753725561342,4.31720681803297,2,270.191,564.266666666667,254.429000500412,16.3333333333333
"31"," eco1","Scenario 1",35,0,32,271.294333333333,4.47488801691778,17.1670153360555,2.3897171068355,10.4949316480053,34.8651512913076,0.850042058848162,4.1844249267798,4.3310111761069,2,273.519,568.733333333333,258.358233946252,16.3333333333333
"32"," eco1","Scenario 1",36,0,32,274.863666666667,4.48351178448763,17.0219001060466,2.39737335302109,10.3851715841948,34.947539632626,0.861251059499197,4.19126848237797,4.34458989170708,2,276.851666666667,573.266666666667,262.348388576418,16.3333333333333
"33"," eco1","Scenario 1",37,0,32,278.457333333333,4.49220219897334,16.8752435006813,2.40498048003395,10.2757608568139,35.0283514108625,0.872661803982648,4.19811531048452,4.35803653050268,2,280.207,577.933333333333,266.33946067238,16.3333333333333
"34"," eco1","Scenario 1",38,0,32,282.003666666667,4.50078588811894,16.7299746974279,2.41238760484141,10.1688624339621,35.1059769857603,0.884046726144258,4.20482924696523,4.37108623881142,2,283.541333333333,582.566666666667,270.3069434762,16.3333333333333
"35"," eco1","Scenario 1",39,0,32,285.464,4.50916880630755,16.5877095957919,2.41951983668414,10.065569449357,35.1796806405692,0.895275325388695,4.21133962962167,4.38361113814539,2,286.809666666667,587.1,274.25945594045,16.3333333333333
"36"," eco1","Scenario 1",4,0,32,160.893333333333,4.21199321218176,21.3854905184603,2.1033569645068,14.4855944213001,31.3710640416286,0.559300599745166,3.95161150549178,3.79820772277114,2,178.732666666667,461.433333333333,149.085330941834,13
"37"," eco1","Scenario 1",40,0,32,288.861,4.51740543460827,16.4475465619678,2.42642944856304,9.96513736279921,35.2500509287688,0.906415082976628,4.21769151088582,4.39570689058697,2,290.032666666667,591.733333333333,278.242020198973,16.3333333333333
"38"," eco1","Scenario 1",41,0,32,292.243,4.52561269712427,16.307510200579,2.4332182164941,9.86609218754637,35.3181513805564,0.917620992576901,4.22397678139381,4.40755460553691,2,293.242333333333,596.333333333333,282.187796411163,16.3333333333333
"39"," eco1","Scenario 1",42,0,32,295.57,4.53369336115614,16.1692682054922,2.43980794674073,9.76957522447038,35.3832103524589,0.928758701095473,4.2301220362004,4.41902018380033,2,296.406,601,286.080682548623,16.6666666666667
"40"," eco1","Scenario 1",43,0,32,298.832333333333,4.54162347440942,16.0332555356307,2.44618560265195,9.67579611645692,35.4451615745786,0.93978878792722,4.2361120630775,4.43008481410738,2,299.518,605.6,289.883490680887,17
"41"," eco1","Scenario 1",44,0,32,302.011666666667,4.54935810554108,15.90026229674,2.45232007022059,9.58522632843433,35.5037509640808,0.950643897220221,4.24191525132375,4.44069773845595,2,302.558666666667,610.133333333333,293.668685584719,17
"42"," eco1","Scenario 1",45,0,32,305.128333333333,4.5569462664669,15.7694698883873,2.4582564462827,9.49722041830667,35.5594738291573,0.961386506521203,4.24757124849546,4.45094051095809,2,305.542,614.666666666667,297.388759204461,17
"43"," eco1","Scenario 1",46,0,32,308.080333333333,4.56413898194414,15.6452034449782,2.46380864441199,9.4145701474063,35.6106807100517,0.971654895243921,4.25289846842478,4.46049622755692,2,308.396333333333,619.066666666667,301.026526493776,17
"44"," eco1","Scenario 1",47,0,32,310.982333333333,4.5712150626859,15.5226768346039,2.46919982726369,9.33398481907014,35.6595209499434,0.981838585850491,4.25810705686702,4.46975271781628,2,311.202333333333,623.466666666667,304.628079593723,17
"45"," eco1","Scenario 1",48,0,32,313.746333333333,4.57795944396658,15.4056399971397,2.47427283578948,9.2578406682263,35.7046492237039,0.991620863619659,4.26304178275872,4.47844330246624,2,313.894,627.733333333333,308.132846913528,17
"46"," eco1","Scenario 1",49,0,32,316.368,4.58436081247773,15.2943283983358,2.47902925542663,9.18615912416681,35.7462043683495,1.00097404829596,4.26769897865422,4.48657467062727,2,316.464666666667,631.9,311.5296624215,17
"47"," eco1","Scenario 1",5,0,32,164.094333333333,4.21951088334234,21.2705423273663,2.11301110023092,14.3520187037251,31.4952521434151,0.566337138037249,3.95893048818182,3.81665414509164,2,181.063666666667,463.766666666667,151.87304979537,13
"48"," eco1","Scenario 1",50,0,32,318.904333333333,4.59055780235277,15.1863601254502,2.48357951227961,9.11730963299853,35.7852439796591,1.01009243043325,4.27218289390238,4.49433857790446,2,318.954666666667,636,314.935837504139,17
"49"," eco1","Scenario 1",51,0,32,321.380333333333,4.59661117601439,15.0806934330394,2.48797258079369,9.0505703264304,35.822242533614,1.01906065718063,4.27653949317123,4.50182056881463,2,321.372333333333,640.033333333333,318.286488143435,17
"50"," eco1","Scenario 1",52,0,32,323.684333333333,4.60224737924112,14.9821324553572,2.49201742006404,8.9888800900567,35.8556893658969,1.0274649092469,4.28057530733986,4.50869793153627,2,323.653,643.933333333333,321.526634061904,17
"51"," eco1","Scenario 1",53,0,32,325.876333333333,4.60761259593575,14.8881521193921,2.49582700218058,8.93055692649712,35.8866270868882,1.03551383736761,4.28439867413787,4.51516537739074,2,325.832,647.7,324.695228998731,17
"52"," eco1","Scenario 1",54,0,32,327.945,4.61267863182963,14.7992702667596,2.49938749068623,8.87584462951494,35.9150276292561,1.04315797507045,4.28799230948863,4.52120141488948,2,327.909,651.4,327.838595414858,17
"53"," eco1","Scenario 1",55,0,32,329.911333333333,4.6174964944587,14.714614143309,2.50274044840582,8.82413479949519,35.941301744761,1.0504676152116,4.29139498753894,4.5268782668326,2,329.891,655.033333333333,330.893722094976,17
"54"," eco1","Scenario 1",56,0,32,331.822666666667,4.6221818324738,14.6321688514526,2.50597079608879,8.77414160126854,35.9661771197813,1.05761303170659,4.29469039820962,4.53234107464779,2,331.810333333333,658.633333333333,333.931046206998,17
"55"," eco1","Scenario 1",57,0,32,333.573333333333,4.62647528525035,14.5565158709652,2.50890426848136,8.72858719021985,35.9883768816243,1.06419330027082,4.2976981816152,4.53729642042314,2,333.605,662.066666666667,336.907101472206,17
"56"," eco1","Scenario 1",58,0,32,335.242,4.63056937818954,14.4842839682131,2.51167786677273,8.68537520266186,36.0090172338779,1.0704969600605,4.30055567589344,4.54197711317579,2,335.316666666667,665.433333333333,339.811485724635,17
"57"," eco1","Scenario 1",59,0,32,336.840333333333,4.6344925018575,14.4149845519009,2.5143139972994,8.64417468193932,36.0283113493554,1.0765639453297,4.30328413004067,4.5464218114397,2,336.965,668.8,342.720578839808,17
"58"," eco1","Scenario 1",6,0,32,167.407666666667,4.22729896093801,21.1510973068519,2.12291907593186,14.214980674982,31.6225485246459,0.573700633914425,3.96647136476552,3.83557391874598,2,183.551666666667,466.166666666667,154.802350967077,13
"59"," eco1","Scenario 1",60,0,32,338.278666666667,4.63802423627591,14.3525286814693,2.51666905885042,8.60725669925983,36.0452754602195,1.08204792765588,4.30573227667702,4.55038941243432,2,338.480333333333,672,345.541371321768,17
"60"," eco1","Scenario 1",61,0,32,339.739,4.64161128124323,14.289026793944,2.51904349288548,8.56992672560148,36.0621122220306,1.08763943899774,4.30821091997461,4.55438669651154,2,339.968666666667,675.233333333333,348.366738781423,17
"61"," eco1","Scenario 1",62,0,32,341.121666666667,4.64500874407859,14.2288184345963,2.52127627162724,8.53472257156219,36.0776958740933,1.09295547027309,4.31055132819323,4.5581429063922,2,341.395,678.366666666667,351.112797452464,17
"62"," eco1","Scenario 1",63,0,32,342.389,4.64812387598925,14.1735575032145,2.52330908395641,8.50257983433291,36.0916599584005,1.09784767671901,4.31269079746313,4.56156050174093,2,342.742666666667,681.433333333333,353.797038669607,17
"63"," eco1","Scenario 1",64,0,32,343.554,4.6509883022508,14.1227002671061,2.52516702495522,8.47312984478489,36.1042462617021,1.10236022038788,4.31465304543052,4.5646824538076,2,344.013333333333,684.366666666667,356.41516118638,17
"64"," eco1","Scenario 1",65,0,32,344.635333333333,4.65364777944777,14.0754416711133,2.52688166719416,8.44588410403464,36.1156982689338,1.10656285555513,4.31647026659043,4.56756216852388,2,345.207666666667,687.2,358.995215418432,17
"65"," eco1","Scenario 1",66,0,32,345.652333333333,4.65614968806868,14.0309486291219,2.52848584315237,8.42033556866566,36.1262713409253,1.11052762568123,4.31817585918102,4.57025517370523,2,346.348,690.066666666667,361.477349680481,17
"66"," eco1","Scenario 1",67,0,32,346.670333333333,4.65865468582413,13.9863676308296,2.53008348382224,8.39483486135422,36.136665023708,1.11450799567486,4.31987975936699,4.57293612366462,2,347.473333333333,692.866666666667,363.946623786974,17
"67"," eco1","Scenario 1",68,0,32,347.586666666667,4.66091007634372,13.946199226295,2.53151429017843,8.37194617136173,36.1458502602637,1.11810137095484,4.32141047130076,4.57533618513693,2,348.519666666667,695.566666666667,366.334910396271,17
"68"," eco1","Scenario 1",69,0,32,348.510666666667,4.66318485429123,13.9056583918031,2.53295039615903,8.34892565038191,36.1549560091533,1.12173447324807,4.32295122313087,4.57774432665604,2,349.553333333333,698.233333333333,368.72875665643,17
"69"," eco1","Scenario 1",7,0,32,170.771666666667,4.23521299054281,21.0293437623334,2.13289010757117,14.0771121748149,31.75047015486,0.581260773828662,3.97409104954653,3.85459940837151,2,186.128,468.633333333333,157.814922034224,13.3333333333333
"70"," eco1","Scenario 1",70,0,32,349.386333333333,4.6653411237524,13.8672042969584,2.5343051594727,8.32716482044479,36.1634395412693,1.12518655991849,4.3244088011825,4.58001534786658,2,350.539,700.866666666667,371.076480223322,17
"71"," eco1","Scenario 1",71,0,32,350.234333333333,4.66742973663705,13.8299320790651,2.53561104853772,8.30614556222003,36.1715125723277,1.12853840229078,4.32581781242214,4.58220377054075,2,351.492333333333,703.4,373.39728202029,17
"72"," eco1","Scenario 1",72,0,32,351.06,4.66946376848709,13.793611565504,2.5368770553023,8.2857286252341,36.1792440574216,1.13180996425051,4.32718744268019,4.58432478468359,2,352.410333333333,705.866666666667,375.678422596276,17
"73"," eco1","Scenario 1",73,0,32,351.873333333333,4.67146779376366,13.7578071192471,2.53811929398057,8.2656597008106,36.1867459058834,1.13503974347269,4.32853460466132,4.58640549673257,2,353.303,708.366666666667,377.938846169212,17
"74"," eco1","Scenario 1",74,0,32,352.669,4.67342866466963,13.722753990727,2.53932970447937,8.24606955145169,36.1939708805677,1.13820644577434,4.32985050096894,4.58843243728165,2,354.179666666667,710.766666666667,380.182611671573,17
"75"," eco1","Scenario 1",75,0,32,353.436333333333,4.67532011057167,13.6889209266562,2.54049184469904,8.22722261052335,36.200816985894,1.14126794534721,4.33111740292252,4.59037808001872,2,355.02,713.133333333333,382.371932589627,17
"76"," eco1","Scenario 1",76,0,32,354.184,4.67716346483808,13.6559278800029,2.54161922243255,8.20890253725445,36.2073704553407,1.14425827444961,4.33234977876006,4.59226510394205,2,355.838,715.4,384.536063144649,17
"77"," eco1","Scenario 1",77,0,32,354.913666666667,4.67896268396164,13.6237120305929,2.54271631926001,8.19105109004549,36.2136921890659,1.14718122251299,4.33355118957484,4.59410119788822,2,356.632666666667,717.633333333333,386.692796221369,17
"78"," eco1","Scenario 1",78,0,32,355.613,4.6806874114038,13.5928140399125,2.54376388049756,8.17397622233403,36.2196585676729,1.14998843117926,4.334701035278,4.59585408950257,2,357.405,719.833333333333,388.813620469742,17
"79"," eco1","Scenario 1",79,0,32,356.257,4.68227592749587,13.5643429249206,2.5447252770352,8.15828108815669,36.2250755749007,1.15257834988534,4.33575854963125,4.59746256531542,2,358.128333333333,721.866666666667,390.894394171712,17
"80"," eco1","Scenario 1",8,0,32,174.102333333333,4.24305540217878,20.9083187151557,2.14267462888827,13.9418535660575,31.8757941282459,0.588830066678032,3.98159892634568,3.87325201451095,2,188.726,471.133333333333,160.838984570049,13.6666666666667
"81"," eco1","Scenario 1",80,0,32,356.936666666667,4.68395270175896,13.5342752214694,2.54573629015065,8.14174844147461,36.2307070109278,1.15531705259295,4.33687313657269,4.59915380650293,2,358.871666666667,724,392.984079602072,17
"82"," eco1","Scenario 1",81,0,32,357.538666666667,4.68543811612582,13.5076259805361,2.54662857530416,8.12713292288276,36.2356194745678,1.15774751740389,4.33785904023309,4.60064623454528,2,359.556333333333,726.033333333333,394.988306758267,17
"83"," eco1","Scenario 1",82,0,32,358.151333333333,4.68695006241074,13.4804896308206,2.54753393284125,8.11228229251578,36.2405543477253,1.16022509194503,4.33886128540734,4.60216036561324,2,360.244666666667,728.066666666667,396.980142521061,17
"84"," eco1","Scenario 1",83,0,32,358.709,4.68832646155681,13.4557765239586,2.54835566100401,8.09878530921577,36.2449906149425,1.16248373280783,4.33977258850565,4.60353450308567,2,360.888333333333,730,398.933577804273,17
"85"," eco1","Scenario 1",84,0,32,359.282,4.68974092096539,13.4303687760152,2.54919720432713,8.08494136582646,36.2494832151577,1.16480859019048,4.34070780497259,4.6049416311996,2,361.54,731.966666666667,400.924642778122,17
"86"," eco1","Scenario 1",85,0,32,359.814,4.69105433465072,13.4067675503573,2.5499764250011,8.07210628594847,36.2536045472413,1.16697022060968,4.34157523687903,4.60624444899488,2,362.157,733.8,402.843591568629,17
"87"," eco1","Scenario 1",86,0,32,360.34,4.69235309597213,13.3834212195353,2.55074478661465,8.05943390748456,36.2576304417352,1.16911054431217,4.34243203428939,4.6075290171571,2,362.76,735.666666666667,404.725852488871,17
"88"," eco1","Scenario 1",87,0,32,360.839,4.69358534405713,13.3612625068639,2.55147173158687,8.04742911394663,36.2614029551632,1.17114393813721,4.34324403946114,4.60874426048176,2,363.335333333333,737.466666666667,406.575301149381,17
"89"," eco1","Scenario 1",88,0,32,361.345,4.69483502925947,13.3387823337735,2.55220692584979,8.03527275680741,36.2651823016984,1.17320875284473,4.3440666350248,4.60997321831906,2,363.912666666667,739.3,408.443126049674,17
"90"," eco1","Scenario 1",89,0,32,361.801333333333,4.69596219397971,13.3184986663768,2.55286811314518,8.02432552650692,36.2685470597334,1.17507363814096,4.34480773118841,4.61107839976109,2,364.452,740.966666666667,410.274895167727,17
"91"," eco1","Scenario 1",9,0,32,177.459333333333,4.25096667994923,20.7858546066442,2.15244801922808,13.8067697040075,32.0007469653035,0.596544763202435,3.9891294282845,3.89186388876942,2,191.391,473.7,163.972987109216,13.6666666666667
"92"," eco1","Scenario 1",90,0,32,362.221,4.6969988942608,13.2998374993324,2.55347483306869,8.01426947038794,36.2716097273315,1.17679067541584,4.34548872946633,4.61209249479566,2,364.961333333333,742.666666666667,412.068637997579,17
"93"," eco1","Scenario 1",91,0,32,362.642333333333,4.69803983012599,13.2810938986664,2.55408243520952,8.00418663025366,36.2746483983329,1.17851680848733,4.34617180545541,4.6131080190337,2,365.465,744.3,413.8289450873,17
"94"," eco1","Scenario 1",92,0,32,363.058333333333,4.69906768613308,13.2625807739439,2.55468110106664,7.99424213043767,36.2776191184332,1.18022294955059,4.34684572410158,4.61410857434502,2,365.959333333333,745.966666666667,415.550840745223,17
"95"," eco1","Scenario 1",93,0,32,363.43,4.69998611765394,13.2460325448719,2.5552144881156,7.98537012553343,36.2802382207875,1.18174947435542,4.34744721645677,4.61499999336362,2,366.429333333333,747.6,417.229965476642,17
"96"," eco1","Scenario 1",94,0,32,363.782666666667,4.70085766077873,13.2303258649173,2.55571979777931,7.97695861710572,36.2827042372467,1.18319917249989,4.34801762779281,4.61584447186751,2,366.878333333333,749.166666666667,418.871648272821,17
"97"," eco1","Scenario 1",95,0,32,364.101666666667,4.70164608920646,13.2161125821823,2.55617576575281,7.96935955688214,36.2849086947638,1.18451212790544,4.34853313369048,4.6166064695431,2,367.302,750.733333333333,420.455165298107,17
"98"," eco1","Scenario 1",96,0,32,364.421333333333,4.70243621997279,13.2018657564139,2.55663198208584,7.96175064855098,36.2871010577308,1.1858288819623,4.34904942826767,4.6173688715403,2,367.722,752.266666666667,422.009063037701,17
"99"," eco1","Scenario 1",97,0,32,364.757666666667,4.70326761092578,13.1868715927415,2.55711115094117,7.95375216202596,36.2893879635868,1.18721553693991,4.34959229980008,4.61816961921455,2,368.141,753.766666666667,423.534451815775,17
"100"," eco1","Scenario 1",98,0,32,365.082333333333,4.70407022615756,13.1723930875607,2.55757288069781,7.9460381178791,36.291576150049,1.18855531747051,4.35011600540465,4.61894121465113,2,368.551666666667,755.333333333333,425.023055063234,17
"101"," eco1","Scenario 1",99,0,32,365.405,4.70486794049432,13.158000726116,2.55803120709348,7.93837636994976,36.2937375988867,1.18988768299191,4.35063625601002,4.61970711734107,2,368.955333333333,756.833333333333,426.529119794752,17
"102"," eco1","Scenario 2",0,0,890,46.953,3.94847562856412,25.1906767321757,1.70715318353264,20.0817558013067,26.3290879252535,0.353344951605656,3.67059707959634,3.06066843572023,2,91.862,454.2,25.6626735297048,19
"103"," eco1","Scenario 2",1,0,890,48.183,3.95127800203939,25.1525741655244,1.71197618936562,20.0117107300953,26.388410689569,0.355153476520867,3.67382910158175,3.06912804780758,2,91.056,454.9,26.2370477883519,19
"104"," eco1","Scenario 2",10,0,890,54.543,3.96578306682555,24.9545199072314,1.73672451699918,19.6531857858201,26.6939530024855,0.364634886877785,3.69047743090219,3.11282422691554,2,89.76,459.333333333333,29.5245130438703,22
"105"," eco1","Scenario 2",100,0,890,229.526666666667,4.37455254319472,18.8244906328049,2.29266787393987,11.8636519151909,33.7493908469662,0.727761038835051,4.10114642380669,4.15519379835865,2,246.969666666667,574.066666666667,122.47238927822,22.3333333333333
"106"," eco1","Scenario 2",11,0,890,56.334,3.96987220572219,24.8984337957181,1.74363624693847,19.5533216651626,26.7796186374608,0.367344566194977,3.69514626539784,3.12511157084234,2,90.4936666666667,459.733333333333,30.4721355344243,22
"107"," eco1","Scenario 2",12,0,890,58.1546666666667,3.97403108522033,24.8412776221577,1.75063658287668,19.452293509812,26.8665274461393,0.370117168245423,3.69988362293131,3.13759273365237,2,91.3256666666667,460.033333333333,31.4504499016112,22
"108"," eco1","Scenario 2",13,0,890,60.032,3.97832152631512,24.7821935208126,1.7578274559848,19.3486363777909,26.9559517271842,0.372995224758382,3.70475907040681,3.1504510831558,2,92.26,460.333333333333,32.4437055653114,22
"109"," eco1","Scenario 2",14,0,890,61.9903333333333,3.98279937786464,24.7203989617135,1.76529900663722,19.2410618624409,27.0490251367784,0.37601830343915,3.7098347019483,3.16385088858115,2,93.3086666666667,460.733333333333,33.4598284635057,22
"110"," eco1","Scenario 2",15,0,890,56.8956666666667,3.97115499352562,24.8808158730155,1.7457984722236,19.5221047749739,26.8064477773296,0.368198044576292,3.69660862319298,3.12896298758782,2,91.5003333333333,460.5,30.6148794803626,22
"111"," eco1","Scenario 2",16,0,890,58.9243333333333,3.97578982484534,24.8170719550464,1.75358790934324,19.409735692335,26.9032120328796,0.371294846759012,3.70188355750302,3.14286576867607,2,92.2983333333333,460.8,31.6429060833644,22
"112"," eco1","Scenario 2",17,0,890,60.9756666666667,3.98047899791551,24.7524361940447,1.76143141621797,19.2967313087156,27.000827131695,0.374449400222437,3.70720612716852,3.156909782477,2,93.238,461.066666666667,32.6724671623951,22
"113"," eco1","Scenario 2",18,0,890,63.0686666666667,3.98526606576851,24.6863014372438,1.76940008549044,19.1820709272004,27.1001810618572,0.377692161802453,3.71262503396839,3.17122301911128,2,94.3043333333333,461.333333333333,33.7274873230372,22
"114"," eco1","Scenario 2",19,0,890,65.229,3.99020994208924,24.6178419519671,1.77758893720999,19.0643954586845,27.2024672143241,0.381064964135344,3.71820573132065,3.18597820275772,2,95.503,461.633333333333,34.7989487379331,22
"115"," eco1","Scenario 2",2,0,890,49.6143333333333,3.95454024702432,25.1081530092339,1.71757365022105,19.9304901840303,26.4573509219313,0.35726823863518,3.67758516568517,3.07896923902431,2,90.875,455.6,26.9138738133002,19
"116"," eco1","Scenario 2",20,0,890,67.449,3.99529333359793,24.5472829996057,1.78596566410585,18.9441791259737,27.3072926856826,0.384558318388956,3.7239272157138,3.20111965056233,2,96.817,461.933333333333,35.9056771469696,21
"117"," eco1","Scenario 2",21,0,890,69.7356666666667,4.00053252661748,24.4743839930848,1.79455335694432,18.8211002294315,27.4149564324782,0.388185806000716,3.7298062908822,3.21669146180056,2,98.2433333333333,462.2,37.0244086560786,21
"118"," eco1","Scenario 2",22,0,890,72.066,4.0058750533898,24.3998620332232,1.8032626761392,18.6964468456527,27.5243456802229,0.391913277082604,3.73578270166664,3.23253332083793,2,99.7613333333333,462.533333333333,38.1563494741591,21
"119"," eco1","Scenario 2",23,0,890,74.415,4.01126373297011,24.3245071731629,1.81199845792057,18.5715833364119,27.6342658340804,0.395702209777006,3.74179163726353,3.24847218032065,2,101.344666666667,462.866666666667,39.3092146538772,21
