"","Scenario","Time","Replicate","AGB_M","SRR_M","Min_rate_M","Fungi_M","GF_M","Lichen_M","Aesthetic_M","Recreation_M","Fungi_val_M","Carbon_stock_M","Nitrogen_stock_M","Timber_M","Tree_richness_M"
"56","Scenario 1",24,2,93.7959886630384,4.05780073739666,23.5568518520573,1.85729625001893,17.9863401410817,28.2522040288824,3.78122608575761,3.34590201296764,0.448867167862784,62.0215167707047,524.329137034654,132.128243740643,27.6484759437325
"57","Scenario 1",24,3,93.6766058232338,4.05752490593875,23.5608195856753,1.85687759532621,17.9923006857767,28.2469488097892,3.78093096601876,3.34513995201699,0.4486523030222,61.9450483646607,524.280366364695,132.02450637457,27.4894454973831
"58","Scenario 1",25,1,94.6182062214185,4.05971841668305,23.5282627387342,1.85994795287341,17.9486897046908,28.2850803864768,3.78316547395191,3.35073380688055,0.450565034204145,62.5623172784337,524.474472709569,133.304336174984,27.6564222496566
"59","Scenario 1",25,2,94.6401922067083,4.05977131549317,23.5273843994323,1.8599979621298,17.9480416924874,28.2857540275187,3.78320958060176,3.35083990926541,0.450626861606183,62.5756407904575,524.511136999878,133.390424062696,27.8200518161743
"60","Scenario 1",25,3,94.5343821268975,4.05952733045318,23.5308668232873,1.85962062594787,17.9534244177831,28.2810197412163,3.78294560460401,3.3501558689032,0.450441909588322,62.5045562935786,524.446506755229,133.284264815469,27.5735511467371
"61","Scenario 1",26,1,95.4345588496114,4.06162425330884,23.4997485076354,1.86255705912732,17.9117083900583,28.3174786369195,3.78508218602965,3.35550388721017,0.452269825870145,63.103539462016,524.658534019579,134.534208001661,27.6461807306428
"62","Scenario 1",26,2,95.4622190885222,4.06169202988142,23.4985573677741,1.86260417174752,17.9111478321769,28.3181417462807,3.785131570985,3.35561451709595,0.452360977863602,63.1198655909304,524.667295821669,134.616599909849,27.8209299090609
"63","Scenario 1",26,3,95.385337552816,4.06151289844319,23.5012178506487,1.86235388509636,17.9146462371343,28.3149319438372,3.78494858643921,3.35514282854841,0.452207960271497,63.0617571942759,524.612483698771,134.539512795426,27.6836605171185
"64","Scenario 1",27,1,96.2241176731408,4.0634677357784,23.472156238,1.86507797745616,17.8759878632987,28.3487938465859,3.78693510887604,3.36011622732098,0.453920543736538,63.6291109787693,524.766618559928,135.76040568966,27.5477908574012
"65","Scenario 1",27,2,96.3123574794387,4.06367505794689,23.4689813824733,1.86534297671916,17.8722775499471,28.3521207628291,3.7871358368592,3.3606097548232,0.454118331274816,63.6777304689538,524.813646954496,135.860028680331,27.8209299090609
"66","Scenario 1",27,3,96.1863466641164,4.06338474823456,23.4731106809285,1.86489030316374,17.8787341761501,28.346431360244,3.78682012448663,3.35978900954022,0.453901344449397,63.5959661890769,524.749126254108,135.767971845656,27.6937194623637
"67","Scenario 1",28,1,97.0576575089983,4.06541364954716,23.4430450292897,1.86774262993392,17.8381789641346,28.3818117824906,3.78889190805839,3.36497637298997,0.455663106884341,64.1746218723375,524.882534645546,136.973536164984,27.5483994366295
"68","Scenario 1",28,2,97.1528494374989,4.06563773937709,23.4395895773442,1.86802291773163,17.8342615652367,28.3853258890434,3.78910626588303,3.36550015317851,0.455881603271048,64.2298348315974,524.930152492567,137.093258850367,27.8282937177236
"69","Scenario 1",28,3,97.0025129540436,4.06529037915054,23.4445868433296,1.86749585651191,17.8417729152618,28.3787232534343,3.78873480774758,3.36454377328731,0.45561050459152,64.1349737180713,524.855056423988,136.990851529648,27.6094051572743
"70","Scenario 1",29,1,97.9000976682722,4.0673802362652,23.4136303587241,1.87043708924751,17.7999512944401,28.4152100338657,3.79087024209204,3.36989318432761,0.457422791866617,64.7249082610283,524.998089930622,138.175392288711,27.6570308288849
"71","Scenario 1",29,2,97.9850838274417,4.06758094118068,23.4105003748714,1.87067906855026,17.796573435588,28.418226699317,3.79105825253837,3.3703448989995,0.457625679797559,64.7778429170072,525.03253986194,138.31374015282,27.7606110135452
"72","Scenario 1",29,3,97.8144538001426,4.06718540669385,23.4162625123847,1.87009743265046,17.8048346668243,28.4109329830785,3.79064303819804,3.3692829477336,0.457303636047139,64.6688527933787,524.94813079237,138.185434971938,27.6099094086349
"73","Scenario 1",3,1,75.1459299177549,4.01436747233771,24.2007778601319,1.79631359195126,18.8501577070469,27.4901602894244,3.73686888962533,3.23412363544829,0.411293386328716,49.8900587713655,512.389157726348,105.376825845845,27.1871120307419
"74","Scenario 1",3,2,75.1445284988959,4.01436410509198,24.2008335233673,1.79631034494001,18.8502002074964,27.4901170956611,3.73686605810115,3.23411684221985,0.411289480324148,49.8893499504443,512.390913042722,105.376265284852,27.3498461163951
"75","Scenario 1",3,3,75.1470096155518,4.01436992808919,24.2007447073777,1.79631787951672,18.8500967416466,27.4902153775807,3.73687177003694,3.23413165225251,0.411294854993136,49.8911051537967,512.390635704474,105.37610373758,27.2473874563127
"76","Scenario 1",30,1,98.2900112413277,4.06830194370662,23.3992082437002,1.87153593029839,17.7847858797899,28.4291741951373,3.79173093573087,3.37200781750662,0.458355550881761,65.0391865121455,524.939632418146,139.26464024275,27.6728365008433
"77","Scenario 1",30,2,98.3491168645998,4.06844030079901,23.3971177121417,1.87172005588618,17.7822036182818,28.4314976757346,3.79186804964149,3.37235006610626,0.458481778079913,65.0834697362244,524.987790161882,139.394981727132,27.8189476795743
"78","Scenario 1",30,3,98.1701512927962,4.06802853205116,23.4029443111147,1.87107017825712,17.791462850762,28.4232966425777,3.79141659827032,3.3711659563242,0.458180729185196,64.9659560258037,524.900611187425,139.28113168286,27.6440159273878
"79","Scenario 1",31,1,99.0855311244805,4.07015895415825,23.3714350677947,1.87408091164096,17.7486375032316,28.4606478789944,3.79359878133093,3.3766398289001,0.460019167209951,65.5310120150928,525.013890386187,140.432815809048,27.6558397523952
"80","Scenario 1",31,2,99.1756828172002,4.07036938144013,23.368288890423,1.87436953938922,17.7445828820789,28.4642991360376,3.79381108762664,3.37717705689691,0.46020462687728,65.5881961711673,525.068533845699,140.594720779812,27.5854184416894
"81","Scenario 1",31,3,99.0029003060284,4.06997217287659,23.3738907123059,1.87373780636358,17.753590648917,28.4563289949651,3.79337357544635,3.37602781004461,0.459917734783574,65.4717896315487,524.971470675175,140.470725080472,27.66895898176
"82","Scenario 1",32,1,99.8934842986559,4.0720455635747,23.3431873778696,1.87665824691804,17.712045750666,28.4925298249967,3.79549301867757,3.38133510921829,0.461715047247691,66.0478925944602,525.082088643912,141.608053264577,27.6571873206865
"83","Scenario 1",32,2,99.9829816035193,4.07225417754903,23.3400841276336,1.87694846638117,17.7079715394904,28.4962169479303,3.79570530729008,3.38187585822651,0.461895311851775,66.1072289561997,525.120976856601,141.760383799608,27.5853662777556
"84","Scenario 1",32,3,99.7976713846047,4.07182650004449,23.3462094094688,1.8762924547676,17.7173045961034,28.4879549462876,3.79524461114553,3.3806793806023,0.461568173243893,65.9829078002469,525.044021143781,141.633601028448,27.6570916868077
"85","Scenario 1",33,1,100.683504703448,4.07388911002885,23.3156502184166,1.87919371275181,17.6760132995769,28.5238732495082,3.79735106448743,3.38594682780391,0.463360666235758,66.5637703917511,525.149753090713,142.759145106915,27.6738971674984
"86","Scenario 1",33,2,100.767974031055,4.07408705677896,23.3126473260954,1.8794540505705,17.672378602474,28.5271797930259,3.79754608310588,3.38643530052974,0.463542811620676,66.6201176383648,525.161536923371,142.921326395903,27.6606562222879
"87","Scenario 1",33,3,100.603972161847,4.07370937078953,23.3180110748167,1.87886297452793,17.6808074802041,28.5197440094732,3.79713436404956,3.38536283580166,0.463262336902286,66.5050216915025,525.082595503469,142.786208245136,27.6700196484151
"88","Scenario 1",34,1,101.475460651006,4.07573607384473,23.28812284841,1.88174956795181,17.6396846146839,28.5554959075897,3.79921940588829,3.39059634372046,0.464997065522074,67.0826522578289,525.188380483734,143.873622530846,27.6574568343447
"89","Scenario 1",34,2,101.553790022778,4.07592255467383,23.2851328468046,1.88195329089447,17.6368905394547,28.5580655472175,3.79938534055181,3.39098715369787,0.465199899131966,67.1358467597503,525.214922362678,144.046312472993,27.8348663733894
"90","Scenario 1",34,3,101.400048781972,4.07556741644399,23.2902370436927,1.88141314694951,17.6445722196841,28.551266575732,3.79900484268692,3.39000359370462,0.46492488386442,67.0252172106206,525.136062666273,143.937238075645,27.6941976317574
"91","Scenario 1",35,1,102.288386169602,4.07763425358544,23.2597041500184,1.88434328502405,17.6028372673335,28.5875398303686,3.8011253028907,3.39531721504852,0.466704514523199,67.6135580149884,525.200745074855,145.003190153992,27.8242249308828
"92","Scenario 1",35,2,102.323016422945,4.07771752071546,23.2583244741583,1.88442275252437,17.6017889678962,28.5885815111866,3.80119474641143,3.39547838423622,0.466802085398274,67.6442256611779,525.261184816818,145.156642986816,27.8451078924032
"93","Scenario 1",35,3,102.190987411104,4.07741317013568,23.2626633440365,1.88395072758419,17.6085137629946,28.5826408815624,3.80086480169811,3.39462138327271,0.466573079016159,67.5451318095669,525.161308271461,145.064033687664,27.7042826589696
"94","Scenario 1",36,1,103.060935186312,4.07943903501247,23.2326350598631,1.88679681817693,17.5679845501786,28.6178255675254,3.80293196229532,3.39978317007683,0.468338044049963,68.1259682930222,525.237779729095,146.120061437978,27.8244596685851
"95","Scenario 1",36,2,103.091661047452,4.07951255477095,23.2314361935667,1.88687196129739,17.5669975156172,28.6188362037597,3.80299557923276,3.39993761235703,0.468419555314501,68.1521485020257,525.296971014241,146.273758487675,27.8367877449531
"96","Scenario 1",36,3,102.968018665994,4.07922842295181,23.2354371839195,1.88641849248901,17.5734534980202,28.6130931357874,3.80268186153979,3.39911151033106,0.468216390019679,68.0595531637426,525.172702613413,146.180483427609,27.7026481890421
"97","Scenario 1",37,1,103.825587774513,4.08122619738544,23.2057844547156,1.88921459339468,17.5336418632332,28.647644299549,3.80471583267969,3.4041839921551,0.469965135400819,68.6346433638782,525.2577289562,147.205435303775,27.8340926083706
"98","Scenario 1",37,2,103.877917224531,4.08134879794026,23.2039261830824,1.88937625014234,17.5314249508248,28.6497702160047,3.80483730276705,3.40449831107752,0.470075104956634,68.6695923649389,525.307229051834,147.368033335807,27.8381179252665
"99","Scenario 1",37,3,103.73328416303,4.08101564958968,23.2086612110963,1.8888558514736,17.5388088320117,28.6431587078575,3.80447412455521,3.40354454592289,0.469829297991942,68.5684790561805,525.203892298865,147.280734743345,27.6776442767471
"100","Scenario 1",38,1,104.589513180087,4.08300966945669,23.1790992841062,1.89165574301132,17.4989424197693,28.6777775745816,3.80650826744479,3.40862556822339,0.471567539302018,69.1417714437238,525.286018326929,148.304188245166,27.880718471249
"101","Scenario 1",38,2,104.650250360801,4.08315423592504,23.176783074667,1.89181412607965,17.4967903434159,28.6798123190599,3.80663735395393,3.40893458855283,0.471723138475397,69.1810474083219,525.347031872164,148.462374758683,27.8559406026673
"102","Scenario 1",38,3,104.503457538558,4.08281524749664,23.1816496176543,1.89129711569043,17.5041056454997,28.6732351671723,3.80627304046953,3.40798221406047,0.471464062735371,69.0782694006364,525.211958581836,148.374699203783,27.7851367564466
"103","Scenario 1",39,1,105.338899071482,4.08476141118905,23.1527664228854,1.89402187989059,17.4653169900367,28.7069210862569,3.80825496153873,3.41292798697088,0.473166467810363,69.6411495539984,525.287172019266,149.380146296285,27.8625567282781
"104","Scenario 1",39,2,105.416054676497,4.08494366638746,23.1499218065499,1.89424100799524,17.4622841920239,28.7096975394833,3.80842573638938,3.41334361405466,0.473349560380567,69.6881946236372,525.351830954078,149.562724262548,27.8558884387335
"105","Scenario 1",39,3,105.248382361635,4.08455638393184,23.1554859707236,1.89365145284279,17.4706582564141,28.7022575683791,3.80801043620407,3.41226723085303,0.473050706536765,69.5753665559632,525.218110448436,149.451837372056,27.767583592704
"106","Scenario 1",4,1,76.2802355723253,4.01699505656668,24.1626012125652,1.80020376137127,18.794722014652,27.5386747753955,3.73963645188983,3.24117732881096,0.413422610123301,50.5303654083567,513.484382987602,106.54537700674,27.203030724557
"107","Scenario 1",4,2,76.2767479873416,4.01698673295795,24.1627357904596,1.80019495664141,18.7948415181657,27.53856240128,3.73962915843597,3.24116013217316,0.413413391613898,50.5280958164525,513.481883465772,106.542868225371,27.4037140720906
"108","Scenario 1",4,3,76.2794977221749,4.01699330246684,24.1626292008252,1.80020180983748,18.7947523248276,27.538656157884,3.73963493258658,3.24117489148532,0.41342054448256,50.5293487941437,513.483868303455,106.54220020953,27.2579506529186
"109","Scenario 1",40,1,105.518647224009,4.08519641912555,23.1454077237363,1.89439811156659,17.4604526570041,28.7118766501164,3.80860216498827,3.41373311155867,0.473706225883132,69.8441006937803,525.145160925736,150.335444861497,27.7106814348559
"110","Scenario 1",40,2,105.627549416633,4.08545273155654,23.1414582820803,1.89471944584104,17.4559829035951,28.7159457775494,3.80884792014332,3.41433880974916,0.473954141385879,69.9082264262489,525.207582897185,150.542764213541,27.8558884387335
"111","Scenario 1",40,3,105.472629305698,4.08509376666841,23.1466791669856,1.89418939165729,17.4634765759978,28.709230939626,3.8084697423851,3.41336269153924,0.47366596214686,69.800587504999,525.069936186121,150.420379889004,27.7730608057589
"112","Scenario 1",41,1,106.271993270853,4.08695572732001,23.1190545198041,1.89679855657037,17.4263151045777,28.7414592920175,3.81036673667534,3.41809488976952,0.475294127596219,70.3017175670741,525.152203056806,151.395018938004,27.7106814348559
"113","Scenario 1",41,2,106.377890820886,4.08720592237025,23.1151469762066,1.89709871712305,17.4221391975921,28.7452212721445,3.81060067619119,3.41866010897779,0.475547529715131,70.3664882544209,525.196558919163,151.62225038447,27.8635652309993
"114","Scenario 1",41,3,106.238265131888,4.08688278394979,23.1198251775559,1.89661599080858,17.4289592936208,28.7390859666488,3.81025768774249,3.41776822774095,0.475292839931528,70.2661653162004,525.068984194328,151.487180617173,27.7080732381631
"115","Scenario 1",42,1,107.025661708195,4.08871512109177,23.0927369340619,1.89920863493638,17.3920258270222,28.7711579628008,3.81213542648535,3.42247200016683,0.47687537612717,70.7852756081445,525.139898454209,152.439350261967,27.7119420632575
"116","Scenario 1",42,2,107.14767547078,4.08900414177534,23.0881820600164,1.8995448132131,17.387352345124,28.7753475977395,3.81240102711108,3.42310471488568,0.47717666293201,70.8594622333119,525.20908521848,152.671145274593,27.8470205699779
"117","Scenario 1",42,3,106.976511232634,4.08860630791963,23.094036802341,1.8989750400515,17.3953844837386,28.7681310900626,3.81198930573536,3.42204832530574,0.476844016011714,70.7453614612857,525.082393802925,152.500697232437,27.7078385004608
"118","Scenario 1",43,1,107.753165255342,4.09041607466663,23.0671474675009,1.90150099376442,17.3594279507197,28.7993407863867,3.81382906118103,3.42663712779042,0.478433774746104,71.2631878510198,525.164404200935,153.475703004945,27.7114378118969
"119","Scenario 1",43,2,107.909451817913,4.09078374091771,23.0614915428776,1.90196433777053,17.3529040763438,28.8050729272309,3.81418171135907,3.4274902906166,0.478792426415743,71.3553931334875,525.22552815983,153.723238162553,27.8390742640538
"120","Scenario 1",43,3,107.684220410009,4.09026051388887,23.0691764089381,1.90121104973426,17.3635628221781,28.7955941916751,3.81363894179264,3.42610310069369,0.478355581444123,71.2138553407174,525.069025056076,153.525154991876,27.7197057954131
"121","Scenario 1",44,1,108.511265001478,4.09218720988413,23.0405769803506,1.90390722814144,17.3252006515905,28.8289548072646,3.81560093916742,3.43100864604339,0.480041443379887,71.7572573768497,525.156637860583,154.497781610784,27.7217314948445
"122","Scenario 1",44,2,108.643449896542,4.09250058919778,23.0356237364101,1.9042680036133,17.3201384485791,28.8333571429178,3.81588665013595,3.43167349247473,0.480374067390897,71.8413208168872,525.261547356158,154.773172646452,27.8402392585766
"123","Scenario 1",44,3,108.428754307872,4.09200011246618,23.0430703541327,1.90357220067424,17.3299651474405,28.8246261839928,3.81537817675686,3.43039021116727,0.479937266112578,71.6998928118099,525.099902627323,154.549577839529,27.7806680461129
"124","Scenario 1",45,1,109.254363400045,4.09392430031836,23.0144618133856,1.90625291743325,17.2918276319873,28.8577749137746,3.81733242788349,3.43526784975682,0.481630355494195,72.2467615499644,525.179037053781,155.511048926573,27.7041783311019
"125","Scenario 1",45,2,109.378554398289,4.09421950573013,23.0097534603238,1.90658184456246,17.2872182156079,28.8617661266318,3.81759685315442,3.4358752691308,0.481952429635969,72.3273538801273,525.25672740867,155.803261578953,27.8582097337901
"126","Scenario 1",45,3,109.168465189268,4.09372884378376,23.0171051827799,1.90591287587246,17.2966671190843,28.8534070727387,3.81710414360836,3.43464217073133,0.481513226115752,72.186225530768,525.095944254143,155.557986920278,27.7285475822017
"127","Scenario 1",46,1,110.002446540662,4.09567253469883,22.9882072031183,1.90862090029465,17.2581346462603,28.8868820246096,3.81907820960187,3.43956849123271,0.483223840075141,72.7388110622316,525.192441445984,156.516489275493,27.6838691728539
"128","Scenario 1",46,2,110.111669863157,4.0959328221827,22.9840198796851,1.90890166446231,17.254210925148,28.8902797080152,3.81930738898188,3.44008836249731,0.483514763948762,72.813370676914,525.264899758307,156.799502002347,27.8672080123802
"129","Scenario 1",46,3,109.916539009929,4.09547760831916,22.9908121117498,1.90827371107752,17.2630679482616,28.8823923612415,3.81884689599225,3.43892673390341,0.483114067708268,72.6779252751648,525.10667176714,156.558879569912,27.74146684982
"130","Scenario 1",47,1,110.72928072021,4.09737110838563,22.962698546337,1.91092165897713,17.2253519109025,28.9150805085564,3.82077383059956,3.44373394468942,0.484774889871317,73.2220786371303,525.223701552746,157.522340216065,27.6962320251778
"131","Scenario 1",47,2,110.826412712351,4.09760563537092,22.9587601439275,1.91113195438071,17.2224597011387,28.9175739634551,3.82096200389787,3.44413009656206,0.485069411454273,73.2905550242562,525.301791831128,157.801832759991,27.874919580602
"132","Scenario 1",47,3,110.632592903966,4.09715079913847,22.9656951406723,1.91054279438119,17.2307559018853,28.9102429808748,3.82051867330022,3.44304217788412,0.484638702860397,73.1542772165325,525.11057536819,157.557446514377,27.8139747178801
"133","Scenario 1",48,1,111.451341934586,4.09906040430751,22.9372255329367,1.9131831095747,17.193163102113,28.9427890205781,3.8224489892767,3.44783840105233,0.486337354344162,73.7035464172071,525.240707864582,158.51523586181,27.696501538836
"134","Scenario 1",48,2,111.563111378693,4.09932803924029,22.9328506554761,1.91345391284205,17.1893971210973,28.9460430365534,3.82267692880631,3.44834190470608,0.486650084276777,73.7767320425658,525.32120637791,158.806684223444,27.8648084714229
"135","Scenario 1",48,3,111.369333371007,4.09887204430837,22.939872479077,1.91288108841534,17.197465521803,28.9389660460062,3.82224036562449,3.44728654733157,0.486203482347598,73.6415905044252,525.134863765193,158.552385655108,27.9563474813514
"136","Scenario 1",49,1,112.190687146807,4.10079022777463,22.9111363885094,1.9154975212242,17.1602200778105,28.9711423376283,3.82416376315198,3.45203855784935,0.487938379429589,74.1910003390656,525.26030759333,159.523914180861,27.6868946810175
"137","Scenario 1",49,2,112.292911164821,4.10103522019729,22.9071200799624,1.91574243376325,17.1568033365091,28.9740558334088,3.82437096108166,3.45249044869859,0.488227806881591,74.2605518074803,525.327682530299,159.811350781864,27.8677383457078
"138","Scenario 1",49,3,112.098791352959,4.10057857570276,22.9141434130565,1.91516660297473,17.1649267768118,28.9669589716643,3.82393295209022,3.45143250686789,0.487781531114383,74.1248579228321,525.14902192624,159.532617630879,27.9493488202257
"139","Scenario 1",5,1,77.2205786632123,4.01917648452918,24.1307311327367,1.80338807330312,18.7494672128302,27.5784977742754,3.74191585403309,3.24698414338263,0.415219778662564,51.1099349428805,514.510333675297,107.663514861532,27.5365756116221
"140","Scenario 1",5,2,77.2225707516823,4.0191800791082,24.1307357701305,1.80340806036914,18.749158414016,27.5787379453548,3.74192579643384,3.2470156446737,0.415212333413556,51.1110675262124,514.508805272035,107.664947604684,27.4332475526421
"141","Scenario 1",5,3,77.2316067274087,4.01920207357171,24.1303569550097,1.80342534182521,18.7489445903771,27.5789755856481,3.74194267501139,3.24705486574911,0.415240573967168,51.1157408669646,514.511014414634,107.650040797648,27.2590634835075
"142","Scenario 1",50,1,112.225391212116,4.10088982013301,22.9086189710558,1.9153689050611,17.1625671820574,28.9698165645724,3.82415416170751,3.45192964540063,0.488211673315612,74.3133697640451,525.057482046913,160.379839316111,27.418789448975
"143","Scenario 1",50,2,112.36092153675,4.10121446901805,22.9033057610697,1.91569575759833,17.1579850843576,28.9736718444041,3.82442956559022,3.45252954992024,0.488594914249785,74.3983152701222,525.168024377945,160.690006952573,27.6258802663838
"144","Scenario 1",50,3,112.10020960338,4.10060320786043,22.9125955083091,1.91489616289853,17.1692798695832,28.9637667215293,3.82383068086475,3.45105998018866,0.488020078995487,74.2299567213229,524.966069099824,160.410596046201,27.6786266975013
"145","Scenario 1",51,1,112.918145989463,4.10251087432871,22.8841572032155,1.91753441632114,17.1317057711363,28.9962711019238,3.82575911432598,3.45584783177151,0.48971701007907,74.726290240128,525.062724522265,161.34705234627,27.4363426127176
"146","Scenario 1",51,2,113.110938142268,4.10296871495063,22.87687836234,1.9180506040724,17.1244374112365,29.002489003017,3.82617161118821,3.45679644617686,0.49021409807789,74.8406228112883,525.193750760724,161.686364642741,27.6162473265984
"147","Scenario 1",51,3,112.815144302829,4.10227508667844,22.8874262112253,1.91714489259114,17.1372338656211,28.9912789801608,3.82549273092445,3.45513143723487,0.489560180095614,74.6525577889447,524.977124376206,161.379812055991,27.6610735337588
"148","Scenario 1",52,1,113.615143720332,4.10414086503856,22.8596153301698,1.91972598495168,17.1005180644887,29.0231592920029,3.82737978504643,3.45982993643123,0.491216656533171,75.1727279824729,525.114160769244,162.286714571509,27.4420371754969
"149","Scenario 1",52,2,113.838347655231,4.10467099137828,22.8511837876438,1.92032277068212,17.092068525371,29.0302631235317,3.82785641251317,3.46091326249452,0.491795802662449,75.3052585157622,525.239694145468,162.647660770598,27.616751577959
"150","Scenario 1",52,3,113.540939550695,4.10397316972876,22.8618178709544,1.91941737785852,17.1048597727494,29.0190713563448,3.82717595642224,3.45924888011382,0.491133188736376,75.1115925475127,525.041920676045,162.358080648822,27.6610735337588
"151","Scenario 1",53,1,114.335837700614,4.10582691247768,22.8341940482913,1.9219837953888,17.0683331146566,29.0507387961407,3.82905157062511,3.46391840724137,0.492778883193083,75.6376614473753,525.160053728852,163.246310331381,27.4507224704839
"152","Scenario 1",53,2,114.578010641443,4.10640139651461,22.8250948018426,1.92264026398407,17.0590338263339,29.0585746287569,3.82957228802355,3.46510926054298,0.493398760294552,75.7838622002747,525.305165098851,163.608662572068,27.7118812053346
"153","Scenario 1",53,3,114.241819582341,4.10561285469612,22.8370960681916,1.9216132201234,17.0735733235751,29.0459215732212,3.82880198411912,3.4632284878343,0.492651346243997,75.5689019404983,525.081493975066,163.277070867964,27.5524421415034
"154","Scenario 1",54,1,115.052900949384,4.10750481647362,22.8088761976018,1.92422571013907,17.0363894018044,29.0781376951115,3.83071327632458,3.46798167476155,0.494336704747671,76.104655396359,525.234290831319,164.190656417684,27.4609466015197
"155","Scenario 1",54,2,115.269409938968,4.10801962156544,22.8006568139928,1.92479711846881,17.0282849945947,29.0848899184344,3.83117237260115,3.46901411335529,0.494906637736532,76.2433744848812,525.359273008642,164.562564625094,27.7123854566952
"156","Scenario 1",54,3,114.973426387995,4.10732420350601,22.8113059435523,1.92390817114316,17.0408478572897,29.073943361478,3.83050016705436,3.46738192317647,0.494235109995015,76.0423024030186,525.131325311679,164.237066885491,27.5524421415034
"157","Scenario 1",55,1,115.755247900402,4.10914831229858,22.7840760147675,1.92642125973293,17.0051123686158,29.1049798088103,3.83234084212485,3.47196352982591,0.495862600746865,76.5668371355045,525.294170680392,165.133127465112,27.4602076124567
"158","Scenario 1",55,2,115.978594920972,4.10967937315248,22.7755972757451,1.92701075867941,16.9967374297347,29.1119203958356,3.83281431752948,3.47302566891576,0.496451457042512,76.7105090330545,525.414866721149,165.495494844702,27.7220183964807
"159","Scenario 1",55,3,115.694397402236,4.10901164991881,22.7858221223244,1.92615716586138,17.0088016060196,29.101411653827,3.83216883734079,3.47145781069161,0.495806556388149,76.5169467927875,525.171568917251,165.164921183066,27.5529116169081
"160","Scenario 1",56,1,116.448302046565,4.11077129593246,22.7595173128369,1.92857185787056,16.9744628024854,29.1312041973696,3.83394026541034,3.47585964849839,0.4973845991714,77.0258254507833,525.355576324529,166.045335614107,27.4871850602493
"161","Scenario 1",56,2,116.695846638034,4.11135779683296,22.7502672416984,1.92925224802983,16.9647895953392,29.1392931122796,3.83447599661365,3.47708751846761,0.498011501600272,77.1828995148754,525.499555737163,166.397627536622,27.7308080193354
"162","Scenario 1",56,3,116.402890038427,4.1106690757633,22.7608366214051,1.92837774235058,16.9771650697313,29.1285700296856,3.83381305260713,3.47548676387842,0.497340553551276,76.9844174766566,525.260896176384,166.106281200263,27.5532332945002
"163","Scenario 1",57,1,117.150726860948,4.11241503890891,22.7347098161258,1.93076681321474,16.9431873693912,29.1580244454718,3.83556763695626,3.47983991445428,0.498912037767071,77.4896261236981,525.439601989185,166.966998283998,27.4953661038758
"164","Scenario 1",57,2,117.414530698475,4.11303913556716,22.7249173161772,1.9315038461093,16.9326925900447,29.1667959526675,3.83614326439056,3.48116791347238,0.499569627195854,77.6586319312827,525.560062422841,167.290342653551,27.6641946758012
"165","Scenario 1",57,3,117.077316200379,4.11224804605442,22.736965461698,1.93047557411031,16.947273102401,29.1541755344393,3.83537163878266,3.47929022623528,0.49881649249734,77.4375896524143,525.312811462155,166.995600082846,27.5632400758116
"166","Scenario 1",58,1,117.840047347464,4.11402649619943,22.7104789906831,1.9329417160258,16.9121795705448,29.1846267738731,3.83717293937938,3.48378091223577,0.500391881794261,77.9494631461807,525.506007546382,167.819875428378,27.5056076228895
"167","Scenario 1",58,2,118.117258298412,4.11468560044602,22.6999576353037,1.93367378193271,16.9017898706073,29.1932652050141,3.83776107271407,3.48510798933177,0.501122142223132,78.1251557528125,525.638425692476,168.187424977218,27.6629775173445
"168","Scenario 1",58,3,117.756898106449,4.11384043778377,22.7128168879619,1.93257202238386,16.9174070915589,29.1797252624937,3.83693518201486,3.48309298927212,0.500320352641121,77.8923896471979,525.389977569508,167.855077860156,27.5524421415034
"169","Scenario 1",59,1,118.553101815305,4.1156958628472,22.6852434334894,1.93516022445555,16.8805599701659,29.2116918648906,3.83882097594056,3.48780293011221,0.501952536481832,78.4197102988993,525.607358592269,168.72049108235,27.6736450418181
"170","Scenario 1",59,2,118.814933908296,4.11631923767977,22.675247037382,1.93584089872656,16.870906592795,29.2197004605699,3.83937218088144,3.48903796559713,0.502652354347784,78.5894543043939,525.749271443724,169.072424382202,27.7503955764984
"171","Scenario 1",59,3,118.416253351533,4.11538525970561,22.6893993441574,1.93460832801302,16.888378671217,29.2045143959465,3.83845287380632,3.4867817129409,0.501778483438981,78.3346746622385,525.473718071325,168.739896729446,27.5609448627219
"172","Scenario 1",6,1,78.1561851906592,4.02134767334331,24.0989689593439,1.80654668818361,18.7045947726263,27.6180044138834,3.74418006078536,3.25274817566926,0.417016226970484,51.7012110639704,515.467802681226,108.82938278014,27.6327485176749
"173","Scenario 1",6,2,78.1828859957226,4.02140935748623,24.0980820742034,1.80664041978604,18.7032642997616,27.6191874478097,3.74424619676097,3.25292093345156,0.417064045837954,51.7133677383457,515.464225104763,108.841940840578,27.4208760063292
"174","Scenario 1",6,3,78.1900443654257,4.02142674262312,24.0977847180013,1.8066546138652,18.7030856337926,27.6193799928818,3.74425973359447,3.25295211375469,0.417086024952482,51.7192102641234,515.468014814557,108.813080147818,27.2033263201822
"175","Scenario 1",60,1,118.427767844412,4.11542079457013,22.6883890283184,1.9345335282613,16.8899754158137,29.2042363155324,3.8384409677639,3.48678060048448,0.501877426551397,78.4541843473422,525.435293248248,169.445517957429,27.4570951644033
